EventSensor_ns,RowType,Source_Index,Source_SensorTimestamp_ns,Sink_Index,Sink_SensorTimestamp_ns,Sink_SensorTimestamp_Corrected_ns,TimeDifference_ns,TimeDifference_ms
7306165865000,MATCHED,1925,7306165865000,1925,8894382234000,7306165855000,10000,0.010000
7306199182000,MATCHED,1926,7306199182000,1926,8894415552000,7306199173000,9000,0.009000
7306232500000,MATCHED,1927,7306232500000,1927,8894448869000,7306232490000,10000,0.010000
7306265819000,MATCHED,1928,7306265819000,1928,8894482188000,7306265809000,10000,0.010000
7306299138000,MATCHED,1929,7306299138000,1929,8894515507000,7306299128000,10000,0.010000
7306332456000,MATCHED,1930,7306332456000,1930,8894548825000,7306332446000,10000,0.010000
7306365774000,MATCHED,1931,7306365774000,1931,8894582144000,7306365765000,9000,0.009000
7306399098000,MATCHED,1932,7306399098000,1932,8894615462000,7306399083000,15000,0.015000
7306432412000,MATCHED,1933,7306432412000,1933,8894648780000,7306432401000,11000,0.011000
7306465730000,MATCHED,1934,7306465730000,1934,8894682099000,7306465720000,10000,0.010000
7306499048000,MATCHED,1935,7306499048000,1935,8894715418000,7306499039000,9000,0.009000
7306532367000,MATCHED,1936,7306532367000,1936,8894748737000,7306532358000,9000,0.009000
7306565687000,MATCHED,1937,7306565687000,1937,8894782055000,7306565676000,11000,0.011000
7306599003000,MATCHED,1938,7306599003000,1938,8894815374000,7306598995000,8000,0.008000
7306632323000,MATCHED,1939,7306632323000,1939,8894848692000,7306632313000,10000,0.010000
7306665642000,MATCHED,1940,7306665642000,1940,8894882011000,7306665632000,10000,0.010000
7306698960000,MATCHED,1941,7306698960000,1941,8894915330000,7306698951000,9000,0.009000
7306732279000,MATCHED,1942,7306732279000,1942,8894948648000,7306732269000,10000,0.010000
7306765598000,MATCHED,1943,7306765598000,1943,8894981966000,7306765587000,11000,0.011000
7306798918000,MATCHED,1944,7306798918000,1944,8895015283000,7306798904000,14000,0.014000
7306832236000,MATCHED,1945,7306832236000,1945,8895048602000,7306832223000,13000,0.013000
7306865554000,MATCHED,1946,7306865554000,1946,8895081920000,7306865541000,13000,0.013000
7306898873000,MATCHED,1947,7306898873000,1947,8895115240000,7306898861000,12000,0.012000
7306932191000,MATCHED,1948,7306932191000,1948,8895148557000,7306932178000,13000,0.013000
7306965510000,MATCHED,1949,7306965510000,1949,8895181876000,7306965497000,13000,0.013000
7306998828000,MATCHED,1950,7306998828000,1950,8895215195000,7306998816000,12000,0.012000
7307032146000,MATCHED,1951,7307032146000,1951,8895248513000,7307032134000,12000,0.012000
7307065465000,MATCHED,1952,7307065465000,1952,8895281832000,7307065453000,12000,0.012000
7307098783000,MATCHED,1953,7307098783000,1953,8895315150000,7307098771000,12000,0.012000
7307132108000,MATCHED,1954,7307132108000,1954,8895348469000,7307132090000,18000,0.018000
7307165420000,MATCHED,1955,7307165420000,1955,8895381787000,7307165408000,12000,0.012000
7307198739000,MATCHED,1956,7307198739000,1956,8895415106000,7307198727000,12000,0.012000
7307232056000,MATCHED,1957,7307232056000,1957,8895448424000,7307232045000,11000,0.011000
7307265375000,MATCHED,1958,7307265375000,1958,8895481742000,7307265363000,12000,0.012000
7307298694000,MATCHED,1959,7307298694000,1959,8895515061000,7307298682000,12000,0.012000
7307332012000,MATCHED,1960,7307332012000,1960,8895548379000,7307332000000,12000,0.012000
7307365334000,MATCHED,1961,7307365334000,1961,8895581699000,7307365320000,14000,0.014000
7307398654000,MATCHED,1962,7307398654000,1962,8895615016000,7307398637000,17000,0.017000
7307431965000,MATCHED,1963,7307431965000,1963,8895648334000,7307431955000,10000,0.010000
7307465290000,MATCHED,1964,7307465290000,1964,8895681653000,7307465274000,16000,0.016000
7307498611000,MATCHED,1965,7307498611000,1965,8895714972000,7307498593000,18000,0.018000
7307531930000,MATCHED,1966,7307531930000,1966,8895748290000,7307531911000,19000,0.019000
7307565253000,MATCHED,1967,7307565253000,1967,8895781609000,7307565230000,23000,0.023000
7307598567000,MATCHED,1968,7307598567000,1968,8895814928000,7307598549000,18000,0.018000
7307631882000,MATCHED,1969,7307631882000,1969,8895848245000,7307631866000,16000,0.016000
7307665197000,MATCHED,1970,7307665197000,1970,8895881564000,7307665185000,12000,0.012000
7307698522000,MATCHED,1971,7307698522000,1971,8895914883000,7307698504000,18000,0.018000
7307731840000,MATCHED,1972,7307731840000,1972,8895948200000,7307731821000,19000,0.019000
7307765157000,MATCHED,1973,7307765157000,1973,8895981520000,7307765141000,16000,0.016000
7307798476000,MATCHED,1974,7307798476000,1974,8896014838000,7307798459000,17000,0.017000
7307831795000,MATCHED,1975,7307831795000,1975,8896048157000,7307831778000,17000,0.017000
7307865111000,MATCHED,1976,7307865111000,1976,8896081476000,7307865097000,14000,0.014000
7307898433000,MATCHED,1977,7307898433000,1977,8896114793000,7307898414000,19000,0.019000
7307931752000,MATCHED,1978,7307931752000,1978,8896148112000,7307931733000,19000,0.019000
7307965070000,MATCHED,1979,7307965070000,1979,8896181430000,7307965051000,19000,0.019000
7307998389000,MATCHED,1980,7307998389000,1980,8896214749000,7307998370000,19000,0.019000
7308031708000,MATCHED,1981,7308031708000,1981,8896248067000,7308031688000,20000,0.020000
7308065024000,MATCHED,1982,7308065024000,1982,8896281384000,7308065005000,19000,0.019000
7308098344000,MATCHED,1983,7308098344000,1983,8896314705000,7308098326000,18000,0.018000
7308131662000,MATCHED,1984,7308131662000,1984,8896348022000,7308131643000,19000,0.019000
7308164977000,MATCHED,1985,7308164977000,1985,8896381341000,7308164962000,15000,0.015000
7308198300000,MATCHED,1986,7308198300000,1986,8896414660000,7308198281000,19000,0.019000
7308231625000,MATCHED,1987,7308231625000,1987,8896447978000,7308231599000,26000,0.026000
7308264931000,MATCHED,1988,7308264931000,1988,8896481296000,7308264917000,14000,0.014000
7308298264000,MATCHED,1989,7308298264000,1989,8896514614000,7308298235000,29000,0.029000
7308331567000,MATCHED,1990,7308331567000,1990,8896547934000,7308331555000,12000,0.012000
7308364888000,MATCHED,1991,7308364888000,1991,8896581252000,7308364873000,15000,0.015000
7308398208000,MATCHED,1992,7308398208000,1992,8896614570000,7308398191000,17000,0.017000
7308431529000,MATCHED,1993,7308431529000,1993,8896647889000,7308431510000,19000,0.019000
7308464846000,MATCHED,1994,7308464846000,1994,8896681208000,7308464829000,17000,0.017000
7308498157000,MATCHED,1995,7308498157000,1995,8896714526000,7308498147000,10000,0.010000
7308531483000,MATCHED,1996,7308531483000,1996,8896747845000,7308531466000,17000,0.017000
7308564798000,MATCHED,1997,7308564798000,1997,8896781163000,7308564784000,14000,0.014000
7308598121000,MATCHED,1998,7308598121000,1998,8896814482000,7308598103000,18000,0.018000
7308631437000,MATCHED,1999,7308631437000,1999,8896847800000,7308631421000,16000,0.016000
7308664754000,MATCHED,2000,7308664754000,2000,8896881118000,7308664739000,15000,0.015000
7308698077000,MATCHED,2001,7308698077000,2001,8896914436000,7308698057000,20000,0.020000
7308731394000,MATCHED,2002,7308731394000,2002,8896947756000,7308731377000,17000,0.017000
7308764713000,MATCHED,2003,7308764713000,2003,8896981073000,7308764694000,19000,0.019000
7308798025000,MATCHED,2004,7308798025000,2004,8897014392000,7308798013000,12000,0.012000
7308831353000,MATCHED,2005,7308831353000,2005,8897047710000,7308831331000,22000,0.022000
7308864666000,MATCHED,2006,7308864666000,2006,8897081028000,7308864649000,17000,0.017000
7308897991000,MATCHED,2007,7308897991000,2007,8897114355000,7308897976000,15000,0.015000
7308931309000,MATCHED,2008,7308931309000,2008,8897147665000,7308931286000,23000,0.023000
7308964619000,MATCHED,2009,7308964619000,2009,8897180984000,7308964605000,14000,0.014000
7308997942000,MATCHED,2010,7308997942000,2010,8897214304000,7308997925000,17000,0.017000
7309031255000,MATCHED,2011,7309031255000,2011,8897247622000,7309031243000,12000,0.012000
7309064575000,MATCHED,2012,7309064575000,2012,8897280940000,7309064561000,14000,0.014000
7309097898000,MATCHED,2013,7309097898000,2013,8897314258000,7309097879000,19000,0.019000
7309131215000,MATCHED,2014,7309131215000,2014,8897347577000,7309131198000,17000,0.017000
7309164534000,MATCHED,2015,7309164534000,2015,8897380895000,7309164516000,18000,0.018000
7309197852000,MATCHED,2016,7309197852000,2016,8897414214000,7309197835000,17000,0.017000
7309231177000,MATCHED,2017,7309231177000,2017,8897447537000,7309231158000,19000,0.019000
7309264485000,MATCHED,2018,7309264485000,2018,8897480851000,7309264472000,13000,0.013000
7309297811000,MATCHED,2019,7309297811000,2019,8897514168000,7309297789000,22000,0.022000
7309331130000,MATCHED,2020,7309331130000,2020,8897547488000,7309331109000,21000,0.021000
7309364441000,MATCHED,2021,7309364441000,2021,8897580806000,7309364427000,14000,0.014000
7309397763000,MATCHED,2022,7309397763000,2022,8897614124000,7309397745000,18000,0.018000
7309431081000,MATCHED,2023,7309431081000,2023,8897647442000,7309431063000,18000,0.018000
7309464401000,MATCHED,2024,7309464401000,2024,8897680761000,7309464382000,19000,0.019000
7309497721000,MATCHED,2025,7309497721000,2025,8897714080000,7309497701000,20000,0.020000
7309531049000,MATCHED,2026,7309531049000,2026,8897747399000,7309531020000,29000,0.029000
7309564353000,MATCHED,2027,7309564353000,2027,8897780717000,7309564338000,15000,0.015000
7309597714000,MATCHED,2028,7309597714000,2028,8897814035000,7309597656000,58000,0.058000
7309631002000,MATCHED,2029,7309631002000,2029,8897847353000,7309630974000,28000,0.028000
7309664307000,MATCHED,2030,7309664307000,2030,8897880672000,7309664293000,14000,0.014000
7309697626000,MATCHED,2031,7309697626000,2031,8897913991000,7309697612000,14000,0.014000
7309730955000,MATCHED,2032,7309730955000,2032,8897947309000,7309730930000,25000,0.025000
7309764262000,MATCHED,2033,7309764262000,2033,8897980626000,7309764247000,15000,0.015000
7309797590000,MATCHED,2034,7309797590000,2034,8898013946000,7309797567000,23000,0.023000
7309830909000,MATCHED,2035,7309830909000,2035,8898047264000,7309830885000,24000,0.024000
7309864230000,MATCHED,2036,7309864230000,2036,8898080583000,7309864204000,26000,0.026000
7309897543000,MATCHED,2037,7309897543000,2037,8898113901000,7309897522000,21000,0.021000
7309930869000,MATCHED,2038,7309930869000,2038,8898147219000,7309930840000,29000,0.029000
7309964174000,MATCHED,2039,7309964174000,2039,8898180538000,7309964159000,15000,0.015000
7309997510000,MATCHED,2040,7309997510000,2040,8898213856000,7309997477000,33000,0.033000
7310030815000,MATCHED,2041,7310030815000,2041,8898247175000,7310030796000,19000,0.019000
7310064126000,MATCHED,2042,7310064126000,2042,8898280491000,7310064112000,14000,0.014000
7310097451000,MATCHED,2043,7310097451000,2043,8898313812000,7310097433000,18000,0.018000
7310130767000,MATCHED,2044,7310130767000,2044,8898347131000,7310130752000,15000,0.015000
7310164080000,MATCHED,2045,7310164080000,2045,8898380449000,7310164070000,10000,0.010000
7310197401000,MATCHED,2046,7310197401000,2046,8898413768000,7310197389000,12000,0.012000
7310230725000,MATCHED,2047,7310230725000,2047,8898447086000,7310230707000,18000,0.018000
7310264036000,MATCHED,2048,7310264036000,2048,8898480404000,7310264025000,11000,0.011000
7310297355000,MATCHED,2049,7310297355000,2049,8898513723000,7310297344000,11000,0.011000
7310330673000,MATCHED,2050,7310330673000,2050,8898547042000,7310330663000,10000,0.010000
7310363991000,MATCHED,2051,7310363991000,2051,8898580360000,7310363981000,10000,0.010000
7310397308000,MATCHED,2052,7310397308000,2052,8898613679000,7310397300000,8000,0.008000
7310430626000,MATCHED,2053,7310430626000,2053,8898646997000,7310430618000,8000,0.008000
7310463944000,MATCHED,2054,7310463944000,2054,8898680315000,7310463936000,8000,0.008000
7310497262000,MATCHED,2055,7310497262000,2055,8898713633000,7310497254000,8000,0.008000
7310530581000,MATCHED,2056,7310530581000,2056,8898746953000,7310530574000,7000,0.007000
7310563899000,MATCHED,2057,7310563899000,2057,8898780271000,7310563892000,7000,0.007000
7310597219000,MATCHED,2058,7310597219000,2058,8898813589000,7310597210000,9000,0.009000
7310630537000,MATCHED,2059,7310630537000,2059,8898846908000,7310630529000,8000,0.008000
7310663855000,MATCHED,2060,7310663855000,2060,8898880225000,7310663846000,9000,0.009000
7310697174000,MATCHED,2061,7310697174000,2061,8898913544000,7310697165000,9000,0.009000
7310730492000,MATCHED,2062,7310730492000,2062,8898946863000,7310730484000,8000,0.008000
7310763810000,MATCHED,2063,7310763810000,2063,8898980181000,7310763802000,8000,0.008000
7310797129000,MATCHED,2064,7310797129000,2064,8899013499000,7310797120000,9000,0.009000
7310830447000,MATCHED,2065,7310830447000,2065,8899046817000,7310830438000,9000,0.009000
7310863771000,MATCHED,2066,7310863771000,2066,8899080136000,7310863757000,14000,0.014000
7310897086000,MATCHED,2067,7310897086000,2067,8899113455000,7310897076000,10000,0.010000
7310930405000,MATCHED,2068,7310930405000,2068,8899146773000,7310930394000,11000,0.011000
7310963722000,MATCHED,2069,7310963722000,2069,8899180091000,7310963712000,10000,0.010000
7310997041000,MATCHED,2070,7310997041000,2070,8899213410000,7310997031000,10000,0.010000
7311030360000,MATCHED,2071,7311030360000,2071,8899246729000,7311030350000,10000,0.010000
7311063678000,MATCHED,2072,7311063678000,2072,8899280047000,7311063668000,10000,0.010000
7311096997000,MATCHED,2073,7311096997000,2073,8899313365000,7311096986000,11000,0.011000
7311130316000,MATCHED,2074,7311130316000,2074,8899346685000,7311130306000,10000,0.010000
7311163633000,MATCHED,2075,7311163633000,2075,8899380003000,7311163624000,9000,0.009000
7311196953000,MATCHED,2076,7311196953000,2076,8899413321000,7311196942000,11000,0.011000
7311230270000,MATCHED,2077,7311230270000,2077,8899446640000,7311230261000,9000,0.009000
7311263589000,MATCHED,2078,7311263589000,2078,8899479958000,7311263579000,10000,0.010000
7311296908000,MATCHED,2079,7311296908000,2079,8899513277000,7311296898000,10000,0.010000
7311330226000,MATCHED,2080,7311330226000,2080,8899546595000,7311330216000,10000,0.010000
7311363546000,MATCHED,2081,7311363546000,2081,8899579914000,7311363535000,11000,0.011000
7311396863000,MATCHED,2082,7311396863000,2082,8899613232000,7311396853000,10000,0.010000
7311430181000,MATCHED,2083,7311430181000,2083,8899646551000,7311430172000,9000,0.009000
7311463499000,MATCHED,2084,7311463499000,2084,8899679869000,7311463490000,9000,0.009000
7311496818000,MATCHED,2085,7311496818000,2085,8899713188000,7311496809000,9000,0.009000
7311530136000,MATCHED,2086,7311530136000,2086,8899746506000,7311530127000,9000,0.009000
7311563454000,MATCHED,2087,7311563454000,2087,8899779825000,7311563446000,8000,0.008000
7311596774000,MATCHED,2088,7311596774000,2088,8899813144000,7311596765000,9000,0.009000
7311630093000,MATCHED,2089,7311630093000,2089,8899846461000,7311630082000,11000,0.011000
7311663410000,MATCHED,2090,7311663410000,2090,8899879780000,7311663401000,9000,0.009000
7311696729000,MATCHED,2091,7311696729000,2091,8899913099000,7311696720000,9000,0.009000
7311730047000,MATCHED,2092,7311730047000,2092,8899946417000,7311730038000,9000,0.009000
7311763367000,MATCHED,2093,7311763367000,2093,8899979735000,7311763356000,11000,0.011000
7311796685000,MATCHED,2094,7311796685000,2094,8900013053000,7311796674000,11000,0.011000
7311830002000,MATCHED,2095,7311830002000,2095,8900046373000,7311829994000,8000,0.008000
7311863321000,MATCHED,2096,7311863321000,2096,8900079691000,7311863312000,9000,0.009000
7311896642000,MATCHED,2097,7311896642000,2097,8900113010000,7311896631000,11000,0.011000
7311929958000,MATCHED,2098,7311929958000,2098,8900146327000,7311929948000,10000,0.010000
7311963276000,MATCHED,2099,7311963276000,2099,8900179647000,7311963268000,8000,0.008000
7311996598000,MATCHED,2100,7311996598000,2100,8900212964000,7311996585000,13000,0.013000
7312029915000,MATCHED,2101,7312029915000,2101,8900246284000,7312029905000,10000,0.010000
7312063234000,MATCHED,2102,7312063234000,2102,8900279599000,7312063220000,14000,0.014000
7312096551000,MATCHED,2103,7312096551000,2103,8900312922000,7312096543000,8000,0.008000
7312129870000,MATCHED,2104,7312129870000,2104,8900346238000,7312129859000,11000,0.011000
7312163187000,MATCHED,2105,7312163187000,2105,8900379556000,7312163177000,10000,0.010000
7312196508000,MATCHED,2106,7312196508000,2106,8900412875000,7312196496000,12000,0.012000
7312229823000,MATCHED,2107,7312229823000,2107,8900446193000,7312229814000,9000,0.009000
7312263143000,MATCHED,2108,7312263143000,2108,8900479513000,7312263134000,9000,0.009000
7312296462000,MATCHED,2109,7312296462000,2109,8900512830000,7312296451000,11000,0.011000
7312329780000,MATCHED,2110,7312329780000,2110,8900546149000,7312329770000,10000,0.010000
7312363098000,MATCHED,2111,7312363098000,2111,8900579467000,7312363088000,10000,0.010000
